126,154,127
127,153,127
127,153,127
127,153,127
127,153,127
127,153,127
127,153,127
126,153,127
126,153,127
126,153,127
126,153,127
126,153,127
126,153,127
126,154,127
126,153,127
126,153,128
126,153,128
126,153,127
126,154,127
126,154,127
126,153,127
126,153,127
126,153,128
126,153,127
126,153,127
126,153,127
125,153,127
125,154,127
126,154,127
126,153,127
126,153,127
127,153,127
127,153,127
127,153,127
128,153,127
127,154,127
128,154,127
128,154,127
127,153,127
127,153,127
126,153,127
126,153,127
126,153,127
126,153,127
126,153,127
126,153,127
126,153,127
125,153,127
125,153,127
125,153,127
126,154,127
126,154,127
127,153,127
127,153,127
127,153,127
127,153,127
127,153,127
127,153,127
127,153,127
127,153,128
127,154,128
127,153,128
127,152,128
126,152,127
126,153,127
127,154,128
127,154,128
128,153,128
127,153,128
127,153,127
127,153,127
127,154,127
127,154,127
128,153,128
128,153,128
128,153,127
128,153,127
128,153,127
128,153,127
129,153,127
129,154,127
128,154,127
128,154,127
128,154,127
128,153,127
128,153,127
128,153,127
128,153,127
127,153,127
128,153,127
127,153,127
127,153,127
127,153,127
128,153,127
128,153,127
129,153,127
128,153,127
127,154,126
128,153,127
128,153,127
128,153,127
128,153,127
128,153,127
128,153,127
128,154,126
128,153,127
128,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,126
129,153,126
129,153,127
129,153,127
129,153,127
129,153,127
129,154,127
129,154,127
129,154,127
128,153,127
128,153,127
128,153,127
128,153,127
128,153,127
129,154,127
129,154,127
129,153,127
129,152,127
128,152,127
129,153,127
129,153,127
130,154,127
130,154,127
130,154,127
129,153,127
130,153,127
130,153,127
129,153,127
129,153,127
129,154,127
129,154,127
129,154,127
129,153,126
129,154,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
128,153,127
128,153,127
128,153,127
128,153,127
128,154,127
129,153,127
128,154,127
128,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
128,153,127
128,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,154,127
128,153,127
129,153,127
128,153,127
128,153,127
128,153,127
129,154,127
129,154,127
128,153,127
128,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,154,127
129,153,127
129,153,127
128,153,127
128,153,127
128,153,127
128,153,127
128,153,127
128,153,127
128,153,127
129,154,127
128,154,127
128,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,154,127
129,154,127
129,153,127
129,153,127
128,154,127
129,153,127
129,152,127
128,152,127
128,153,127
129,153,128
129,154,127
129,154,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,154,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
128,153,127
128,153,127
129,153,127
129,153,127
129,153,127
129,153,127
128,153,127
128,153,127
128,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,153,127
129,154,127
129,154,127
129,154,127
128,154,127
129,153,127
129,152,127
