128,153,123
128,153,123
128,154,123
128,153,123
128,153,123
128,153,123
128,153,122
128,154,122
129,154,122
129,153,122
129,154,122
129,154,123
129,154,123
129,154,124
130,153,125
131,152,125
131,151,126
132,150,126
132,148,125
132,148,123
131,147,121
129,147,118
127,149,117
126,152,117
125,154,117
126,158,119
127,160,121
129,162,122
130,163,122
129,162,123
128,161,122
127,160,122
126,158,122
127,156,121
127,153,120
128,151,120
128,149,120
129,149,120
129,150,120
130,149,120
131,149,120
131,150,121
131,150,121
130,151,121
129,151,121
128,152,121
128,153,121
128,153,120
128,153,120
129,152,120
130,152,120
130,150,119
129,150,119
128,150,119
128,149,118
128,149,118
129,148,118
129,148,118
129,149,119
130,150,119
130,150,120
131,151,120
131,152,119
130,152,118
129,152,117
128,152,117
127,152,117
127,152,118
128,153,119
130,154,120
131,155,120
133,157,120
134,158,119
134,160,118
134,160,117
134,160,116
133,160,116
132,160,116
132,160,115
132,161,115
131,161,115
131,161,115
130,161,116
129,161,116
127,161,119
126,161,122
127,161,125
129,160,128
131,160,129
133,158,130
135,154,130
136,150,129
134,148,130
134,149,130
135,148,130
133,149,129
129,149,129
127,150,129
126,152,128
127,153,128
128,154,128
131,155,129
132,156,129
132,156,129
132,155,129
130,155,129
129,154,128
129,152,127
128,151,126
128,149,126
128,147,125
128,146,125
128,144,125
128,144,125
128,144,125
129,144,125
129,144,125
129,145,125
129,147,125
130,147,125
130,148,125
131,148,125
131,149,125
130,150,124
129,150,124
129,150,124
128,150,123
128,151,121
127,152,119
125,153,119
122,153,120
121,154,121
121,155,121
122,157,119
124,160,117
123,162,116
121,164,117
120,166,118
119,166,120
121,167,122
124,167,122
126,165,123
126,163,125
128,162,128
131,161,131
133,159,133
135,157,136
137,153,139
137,152,139
139,152,132
138,153,128
136,155,128
133,156,126
129,158,126
127,159,127
127,161,128
128,163,128
130,164,129
132,163,129
133,162,129
133,160,130
131,159,129
129,157,129
126,155,128
125,151,126
124,147,124
123,142,124
124,138,124
126,135,123
129,133,123
131,134,123
132,136,122
132,140,123
132,143,122
131,143,122
129,143,122
130,142,122
130,143,122
130,144,122
129,145,121
128,147,120
127,148,118
127,148,114
127,148,113
126,148,112
126,148,114
125,151,116
124,157,119
124,165,121
125,173,121
129,178,119
131,177,116
130,174,116
126,170,114
123,166,114
122,163,115
125,161,116
129,160,119
135,161,123
138,160,127
140,160,131
139,162,136
136,164,139
133,161,137
128,159,134
125,156,130
125,154,130
130,152,131
137,149,130
142,149,128
141,152,126
137,154,125
132,154,125
126,154,125
122,153,126
121,151,127
121,149,128
123,146,129
124,145,130
126,143,130
130,143,130
133,142,129
135,143,128
135,142,127
134,143,126
133,143,125
130,145,124
128,145,122
126,146,121
125,146,120
125,147,121
126,147,121
127,147,121
127,147,122
127,148,122
127,148,124
127,149,124
127,150,123
128,152,123
128,153,122
128,156,122
129,156,120
127,157,118
124,160,116
120,164,117
119,166,118
118,167,119
119,168,119
120,169,119
121,168,118
122,165,118
123,165,121
125,166,125
127,164,129
130,162,134
134,159,134
137,155,133
138,152,136
137,151,137
138,151,134
138,151,131
137,152,128
134,155,127
129,158,128
127,160,128
128,161,128
129,163,129
129,164,129
129,164,130
131,163,130
130,160,129
130,158,130
128,157,129
126,155,129
126,151,127
125,145,126
125,140,125
125,135,125
126,132,125
129,130,123
132,131,123
133,134,122
131,138,122
130,141,122
129,143,122
129,143,121
129,143,121
128,144,121
127,145,120
126,147,118
124,149,117
123,149,116
123,150,116
122,152,116
121,155,116
122,158,116
124,165,118
125,172,120
127,177,120
130,177,119
131,175,118
132,173,117
132,172,119
134,170,121
133,169,126
133,165,132
133,163,135
134,160,135
136,157,136
135,157,137
130,154,133
128,151,131
130,152,133
133,152,133
137,152,131
137,154,129
133,158,128
130,159,126
127,159,125
125,158,126
125,155,128
126,153,128
127,149,127
128,147,127
129,144,127
128,143,127
129,142,127
129,141,127
129,140,126
128,140,125
126,140,125
126,140,124
125,140,123
126,141,123
128,142,123
128,142,122
127,143,122
125,144,121
126,144,121
127,145,123
128,148,126
128,148,126
130,150,126
131,153,125
131,155,124
131,157,122
129,159,120
126,161,118
123,163,116
119,166,114
116,167,114
115,167,114
115,167,116
117,169,117
119,168,118
122,168,122
123,164,124
126,162,129
130,160,137
137,163,139
140,160,137
141,156,140
140,154,140
139,151,133
137,151,126
133,153,126
128,156,128
126,157,128
126,159,127
127,161,128
129,164,129
132,165,128
133,165,129
132,162,129
131,159,129
127,161,130
124,160,129
123,155,126
122,150,125
121,145,126
120,139,126
121,134,125
125,130,123
129,128,122
132,130,122
134,133,122
134,137,121
132,139,121
129,141,120
126,142,119
125,143,119
125,144,120
126,146,120
127,148,120
128,149,119
130,151,118
131,153,116
130,156,114
128,159,115
126,161,116
122,167,118
122,174,119
124,176,117
126,173,112
125,169,109
125,167,108
124,165,108
122,162,112
122,162,118
126,159,124
130,158,134
136,155,140
140,156,143
143,159,140
142,162,138
136,167,133
133,165,130
134,162,131
137,158,130
138,156,128
138,156,127
134,155,124
127,154,122
122,152,123
120,149,126
120,146,128
121,144,128
123,143,128
125,141,126
128,140,125
131,141,125
132,142,125
133,142,125
131,142,126
129,143,127
127,144,127
125,144,126
125,145,125
126,144,124
127,144,123
127,145,122
126,145,122
126,145,120
126,145,120
125,145,121
124,146,122
124,148,124
125,150,125
127,151,122
129,155,120
131,159,118
131,163,117
130,165,116
128,167,116
125,168,116
120,168,115
115,168,115
114,168,116
115,168,118
117,167,120
121,166,126
126,165,134
133,164,139
139,162,137
142,158,138
141,155,137
139,154,133
138,154,128
135,155,127
130,157,129
126,159,129
124,162,129
125,163,129
127,165,129
128,166,130
129,165,131
132,162,130
133,160,129
131,158,129
128,156,128
126,153,126
125,147,125
123,142,123
121,136,123
120,131,122
122,128,123
125,127,122
128,130,123
131,134,123
131,137,123
129,140,124
127,142,123
125,142,121
125,142,120
126,143,120
127,145,121
127,147,120
128,150,118
129,152,116
129,152,113
128,153,112
125,156,115
122,160,118
121,163,121
120,170,122
123,184,123
131,185,120
135,179,116
132,173,113
130,168,115
130,163,118
130,162,121
131,160,126
132,159,132
133,158,134
135,160,135
136,159,136
132,159,136
128,157,133
127,155,134
130,152,135
134,149,131
136,148,127
134,153,125
130,158,125
125,159,125
121,157,126
120,155,127
121,152,129
124,149,129
126,147,130
129,145,130
132,144,129
134,143,128
134,143,127
133,142,126
129,141,124
126,141,123
124,141,123
122,141,122
123,141,121
124,141,121
125,141,121
127,142,122
128,142,122
128,143,123
128,144,124
128,145,126
130,147,127
130,149,125
129,151,122
128,155,118
127,159,117
127,162,118
126,163,118
125,167,118
122,170,119
119,170,119
116,169,119
115,169,118
118,168,118
119,166,118
122,164,121
122,160,125
125,158,132
134,161,139
139,161,135
140,159,135
140,155,134
138,153,130
136,153,128
132,155,127
128,158,126
124,160,126
121,161,127
121,163,131
124,165,134
130,166,133
135,165,130
138,161,127
135,157,127
130,157,128
127,155,128
124,152,128
123,148,128
121,144,129
119,139,129
119,134,128
121,129,127
126,129,126
130,131,125
133,134,123
132,136,122
130,137,121
130,138,120
130,141,120
129,144,120
129,147,118
130,149,115
130,150,111
129,149,111
127,149,113
124,150,115
120,153,117
119,158,119
120,163,119
123,167,116
124,183,119
128,187,119
129,178,117
127,171,116
126,165,117
126,163,121
128,160,123
132,157,129
136,157,135
140,154,137
138,160,134
134,163,132
128,165,132
123,163,132
124,159,135
128,156,137
135,153,134
139,154,129
138,157,126
135,159,126
128,159,124
123,156,124
120,154,125
118,151,126
119,150,126
122,147,127
125,145,127
127,143,127
128,142,127
130,140,127
130,139,127
129,139,127
128,139,126
129,139,126
129,140,125
130,140,123
130,140,123
129,142,123
127,143,123
125,143,123
124,145,123
125,147,122
126,148,122
127,150,121
127,151,121
127,153,123
127,154,124
127,158,125
127,163,123
124,165,118
119,167,114
115,169,113
112,170,113
110,169,114
112,169,117
115,165,119
123,168,126
129,170,130
133,168,133
136,167,138
137,165,142
139,160,146
140,156,142
139,153,132
139,154,126
134,155,123
129,155,124
125,156,126
123,157,129
125,158,130
129,160,130
133,160,129
134,161,129
132,160,130
130,158,131
128,156,131
125,156,131
123,153,130
122,149,128
123,145,128
125,142,128
127,139,127
130,136,126
133,134,126
134,135,124
134,137,122
131,140,121
128,142,121
125,142,121
123,141,120
122,139,119
120,139,119
119,141,119
118,144,119
119,148,119
122,151,118
126,151,117
129,152,115
129,157,117
128,159,119
126,166,120
124,180,123
127,185,121
129,180,116
129,171,111
126,163,108
124,159,114
124,157,120
127,157,125
132,157,133
138,156,140
139,157,140
139,161,139
137,164,138
130,168,137
125,167,137
126,161,139
131,157,137
135,153,132
138,153,128
134,155,124
128,156,122
123,154,122
120,151,124
119,149,126
120,147,127
122,146,127
125,145,127
127,144,128
129,143,128
132,142,127
133,143,127
132,143,126
129,143,125
127,143,125
127,143,124
126,144,124
126,144,124
127,144,124
127,145,124
127,146,124
127,147,124
126,147,124
124,148,124
123,149,125
124,149,124
125,150,123
126,151,123
126,153,124
126,154,124
127,155,123
127,157,121
126,160,116
123,164,114
121,166,113
118,166,112
116,168,114
116,168,116
118,168,119
121,166,121
125,166,125
128,166,130
134,170,139
139,170,141
141,166,142
139,159,143
137,155,140
134,153,134
131,153,129
127,153,126
123,154,127
121,155,128
121,156,128
125,157,128
130,159,128
135,160,127
138,158,127
136,157,129
133,156,130
130,154,130
127,154,130
124,153,130
123,149,128
121,144,126
121,140,125
121,136,123
124,134,123
128,133,122
130,134,121
131,136,121
130,138,121
128,140,122
126,141,122
125,142,121
123,143,120
123,144,119
123,146,119
123,148,119
123,151,118
124,153,116
126,155,116
126,159,116
125,162,119
123,163,120
119,167,121
120,176,122
124,176,118
128,175,116
129,171,113
129,170,117
128,169,121
129,167,124
129,165,130
132,163,136
135,159,136
136,159,136
136,162,136
132,160,133
129,155,130
128,152,131
129,150,133
132,149,133
136,149,130
136,152,126
133,156,125
129,157,124
126,156,126
124,154,128
124,152,129
125,150,130
126,148,130
127,146,130
127,144,129
128,142,128
128,141,128
128,141,127
128,140,127
128,140,126
