120,151,133
120,151,133
120,151,132
120,151,132
121,151,133
121,151,133
122,151,133
122,151,132
121,151,132
122,151,132
121,151,133
121,152,133
121,153,133
120,152,133
120,152,133
121,152,133
121,152,133
122,151,133
122,151,133
122,151,133
121,151,133
121,150,132
121,150,132
120,151,132
120,151,132
121,151,132
121,151,132
121,151,132
120,151,132
120,151,132
119,151,132
119,152,133
119,152,133
119,152,132
120,152,132
121,152,132
121,151,132
121,151,132
121,151,132
120,151,132
119,151,132
120,151,133
120,151,133
120,151,133
120,151,133
120,151,133
120,151,133
120,150,133
120,151,133
120,151,132
120,151,132
121,151,132
121,151,132
121,150,133
120,150,133
120,150,133
120,150,133
119,150,133
119,150,133
119,151,133
119,151,133
119,151,134
120,151,133
120,151,133
120,151,133
121,151,133
120,151,134
120,151,133
119,150,134
119,150,134
118,150,134
118,150,134
118,150,134
118,150,133
119,150,133
119,150,133
119,150,133
119,150,133
119,151,134
119,150,134
119,150,134
119,150,134
119,151,134
120,151,134
120,152,134
121,153,134
122,153,134
123,153,136
123,152,136
123,153,136
123,152,136
123,152,136
124,151,135
124,151,135
125,151,134
125,151,134
126,152,133
126,153,133
127,153,133
127,154,132
127,154,132
127,154,132
126,154,132
125,154,132
124,154,132
123,153,132
122,152,131
122,152,131
123,151,131
123,151,131
124,150,131
125,151,132
126,151,132
126,152,133
126,153,132
127,153,132
127,152,132
127,152,131
127,153,131
127,153,131
126,153,131
126,153,131
126,153,131
125,153,131
125,153,131
125,152,131
125,152,131
125,151,131
125,151,130
125,151,130
125,152,129
125,151,130
124,151,130
124,151,130
123,151,130
122,151,131
123,150,131
122,151,132
122,152,132
121,152,132
120,151,132
120,149,132
120,147,132
119,147,132
119,147,132
119,148,131
121,149,132
122,150,132
123,152,131
126,155,130
129,158,129
131,159,129
131,160,130
131,159,131
130,159,132
128,156,132
125,154,132
122,153,132
120,152,132
118,151,132
117,150,132
118,150,131
116,150,131
117,150,130
117,151,130
119,151,129
120,150,129
121,151,129
122,151,129
123,151,129
124,152,130
125,152,129
125,152,129
125,152,129
125,152,129
125,153,129
124,153,129
123,153,130
122,152,130
121,151,130
120,151,130
120,151,129
119,151,128
119,151,128
119,151,128
119,151,127
119,151,127
119,150,127
119,150,126
119,150,125
119,149,125
119,148,126
119,149,127
120,149,128
121,150,128
121,150,127
120,150,127
120,149,128
120,149,128
120,149,128
120,150,127
119,152,125
119,153,125
119,153,124
120,152,124
120,151,124
121,151,124
120,151,124
120,150,124
119,151,124
118,152,125
118,153,125
117,155,126
116,156,127
116,158,127
117,160,128
118,161,129
119,163,130
120,163,131
120,160,131
121,158,133
121,157,133
121,156,132
121,155,132
122,154,134
122,153,136
123,155,138
123,157,141
123,155,141
124,151,142
124,150,143
124,150,139
123,148,138
124,146,139
124,144,138
124,144,136
123,144,132
124,144,131
127,146,132
129,148,133
130,151,133
131,155,131
131,156,132
131,154,132
130,152,133
129,151,134
128,150,133
128,149,133
126,149,131
123,148,130
120,148,130
118,148,130
116,148,130
115,148,129
114,148,128
115,147,128
116,146,128
116,145,128
118,144,128
119,144,128
120,145,129
120,148,128
119,150,127
119,153,126
119,154,127
120,153,130
121,152,132
123,153,133
125,154,132
125,155,132
123,157,133
120,157,134
117,158,135
115,160,135
114,161,135
114,163,133
116,162,133
117,159,134
120,155,138
123,151,142
123,149,144
123,149,145
124,150,146
126,152,145
127,155,144
129,159,143
130,161,141
131,159,141
132,159,140
131,160,136
129,159,131
127,158,130
124,156,131
121,155,132
121,154,133
121,153,135
146,149,148
94,152,126
116,153,132
121,146,141
122,148,131
131,144,133
119,143,124
138,142,125
132,139,131
129,141,132
124,144,129
124,145,127
125,145,128
125,143,128
125,142,128
127,144,128
129,146,127
131,147,126
130,147,127
127,147,127
126,147,124
127,152,122
121,153,124
123,153,130
123,152,135
125,151,134
125,150,134
125,151,134
124,154,132
122,159,128
121,165,122
120,171,119
119,172,117
123,166,117
123,160,129
119,155,136
119,157,136
120,161,137
126,163,142
130,163,144
132,158,143
133,153,141
132,150,140
129,147,141
127,146,138
124,147,138
120,148,135
117,149,133
115,151,133
113,151,132
115,150,132
116,150,134
118,151,134
121,151,133
122,151,132
123,149,131
123,149,130
126,150,130
125,146,133
122,143,131
126,146,128
127,143,130
126,142,130
132,142,132
129,143,129
126,144,128
124,145,128
122,147,128
120,148,128
120,148,128
119,148,128
120,148,130
120,147,131
121,148,131
119,150,127
118,153,124
117,154,123
116,154,125
115,154,128
115,155,132
115,155,135
118,156,135
119,156,134
115,156,131
109,159,128
108,162,129
114,159,134
115,161,131
114,164,132
115,160,139
115,155,144
117,152,145
118,150,141
118,149,140
119,149,143
125,150,145
130,153,144
130,159,142
121,166,137
122,163,140
124,159,141
123,159,138
121,161,134
119,159,134
117,157,135
116,154,135
118,146,133
132,150,136
127,147,129
117,141,128
116,142,132
121,142,133
124,143,134
125,143,132
124,142,131
124,140,131
122,145,130
126,147,121
118,141,124
124,135,130
126,134,134
121,132,133
122,140,126
127,142,124
124,141,123
124,142,121
123,146,121
121,147,123
116,149,127
115,152,128
117,152,129
120,150,133
120,149,137
119,150,139
120,155,136
120,161,130
109,167,125
103,170,122
104,165,126
112,161,135
101,158,132
108,156,134
112,150,136
118,153,140
123,153,143
124,151,151
123,155,151
125,155,150
127,158,147
126,161,144
122,156,139
120,146,138
115,140,139
112,143,139
111,148,139
114,153,137
118,157,138
122,151,138
122,153,137
122,155,135
124,157,133
127,148,135
123,143,136
123,144,132
126,143,128
126,145,128
126,146,130
129,146,130
130,145,129
130,144,128
126,141,129
120,141,129
120,142,128
123,142,127
123,143,127
123,145,129
123,147,129
124,147,131
124,147,133
123,148,133
123,151,130
124,154,126
124,157,123
123,157,125
122,158,126
121,159,127
118,158,129
115,158,129
115,161,127
117,163,125
120,165,124
122,164,126
124,163,128
124,161,131
123,157,133
125,154,135
128,151,139
129,149,141
135,148,141
133,148,143
131,151,143
134,157,141
136,166,137
138,173,134
137,173,134
132,169,134
128,164,134
125,162,132
124,162,128
124,159,126
123,156,126
122,153,126
123,150,127
125,148,127
123,142,128
125,144,127
125,141,129
126,139,130
